 10 
 1000 49559 
 78 625 18 
 78 626 -57 
 78 634 60 
 78 651 79 
 78 657 71 
 78 665 97 
 78 671 100 
 78 684 61 
 78 702 -39 
 78 713 90 
 78 718 68 
 78 726 84 
 78 731 99 
 78 745 -46 
 78 771 -83 
 78 774 -57 
 78 783 -83 
 78 784 90 
 78 787 12 
 78 791 -13 
 78 814 100 
 78 822 55 
 78 827 24 
 78 828 28 
 78 839 100 
 78 847 -95 
 78 864 26 
 78 877 76 
 78 893 -91 
 78 897 -84 
 78 922 -19 
 78 935 12 
 78 938 -33 
 78 953 71 
 78 967 20 
 78 997 -47 
 78 1000 -11 
 79 96 66 
 79 103 39 
 79 113 90 
 79 129 100 
 79 141 -12 
 79 143 87 
 79 144 -38 
 79 169 -60 
 79 180 47 
 79 182 -35 
 79 185 -37 
 79 191 42 
 79 192 -96 
 79 195 -36 
 79 196 -80 
 79 203 79 
 79 207 -36 
 79 235 -7 
 79 242 95 
 79 250 -16 
 79 259 100 
 79 265 21 
 79 270 79 
 79 281 -58 
 79 288 34 
 79 300 -61 
 79 301 -80 
 79 315 25 
 79 324 8 
 79 331 -67 
 79 333 -3 
 79 346 99 
 79 351 -62 
 79 365 37 
 79 371 -2 
 79 373 44 
 79 376 -96 
 79 387 26 
 79 395 -88 
 79 396 94 
 79 399 39 
 79 403 83 
 79 415 76 
 79 416 -94 
 79 417 65 
 79 420 57 
 79 444 43 
 79 446 -65 
 79 457 13 
 79 473 -96 
 79 474 25 
 79 481 48 
 79 499 68 
 79 512 -27 
 79 521 56 
 79 526 -42 
 79 535 -44 
 79 537 -2 
 79 540 57 
 79 556 57 
 79 575 -91 
 79 580 -67 
 79 585 -32 
 79 617 -22 
 79 637 -47 
 79 652 -38 
 79 675 59 
 79 682 -61 
 79 685 -95 
 79 690 33 
 79 693 -29 
 79 694 54 
 79 699 -47 
 79 703 47 
 79 719 -13 
 79 725 -43 
 79 726 57 
 79 731 9 
 79 737 32 
 79 738 46 
 79 746 28 
 79 749 -83 
 79 775 19 
 79 776 28 
 79 787 -98 
 79 807 47 
 79 819 92 
 79 821 -89 
 79 829 85 
 79 832 -24 
 79 862 -48 
 79 885 38 
 79 889 -83 
 79 893 -17 
 79 898 63 
 79 900 -77 
 79 911 -63 
 79 931 37 
 79 933 90 
 79 936 35 
 79 957 88 
 79 959 54 
 79 968 69 
 79 976 -81 
 80 80 -9 
 80 98 60 
 80 102 40 
 80 109 -40 
 80 128 54 
 80 130 -37 
 80 134 91 
 80 135 74 
 80 151 -88 
 80 165 -71 
 80 208 87 
 80 227 -11 
 80 233 -1 
 80 241 -37 
 80 242 -82 
 80 275 85 
 80 318 61 
 80 324 31 
 80 352 -71 
 80 358 -48 
 80 360 10 
 80 372 76 
 80 388 -66 
 80 413 4 
 80 417 14 
 80 421 -60 
 80 424 66 
 80 431 59 
 80 438 47 
 80 453 -30 
 80 456 -93 
 80 469 34 
 80 470 -91 
 80 483 88 
 80 485 18 
 80 487 -41 
 80 494 -94 
 80 500 27 
 80 505 36 
 80 508 -65 
 80 523 -74 
 80 525 -71 
 80 530 55 
 80 542 74 
 80 576 -20 
 80 591 -69 
 80 597 11 
 80 603 34 
 80 607 92 
 80 614 -2 
 80 621 -8 
 80 624 -38 
 80 635 -40 
 80 664 14 
 80 669 -27 
 80 692 85 
 80 700 99 
 80 705 -97 
 80 717 37 
 80 724 -17 
 80 727 35 
 80 740 10 
 80 745 33 
 80 756 97 
 80 765 27 
 80 772 13 
 80 783 -72 
 80 798 87 
 80 801 -68 
 80 810 -33 
 80 813 42 
 80 832 -81 
 80 838 -81 
 80 848 15 
 80 852 20 
 80 862 42 
 80 896 -26 
 80 915 -66 
 80 927 77 
 80 948 -92 
 80 949 31 
 80 953 75 
 80 960 -15 
 80 972 35 
 80 983 -33 
 80 984 31 
 80 987 17 
 80 991 -23 
 80 997 52 
 80 1000 -78 
 81 105 8 
 81 131 -24 
 81 134 -88 
 81 150 -60 
 81 154 -14 
 81 166 45 
 81 168 68 
 81 172 -88 
 81 236 2 
 81 258 -9 
 81 261 -74 
 81 263 22 
 81 269 -36 
 81 276 -18 
 81 292 90 
 81 294 35 
 81 310 -86 
 81 311 56 
 81 312 51 
 81 314 -31 
 81 324 94 
 81 327 73 
 81 333 -38 
 81 372 61 
 81 374 54 
 81 376 78 
 81 398 61 
 81 401 -11 
 81 404 -43 
 81 418 97 
 81 426 81 
 81 428 58 
 81 429 16 
 81 436 100 
 81 450 -85 
 81 504 60 
 81 512 -53 
 81 520 44 
 81 545 -28 
 81 568 -1 
 81 572 -46 
 81 573 -89 
 81 583 -66 
 81 587 -36 
 81 607 18 
 81 610 -70 
 81 612 82 
 81 627 -55 
 81 639 73 
 81 649 -36 
 81 654 -39 
 81 667 -48 
 81 673 -37 
 81 675 83 
 81 679 -29 
 81 688 -57 
 81 702 51 
 81 711 57 
 81 720 -61 
 81 722 18 
 81 723 48 
 81 725 -73 
 81 731 -89 
 81 739 -54 
 81 747 45 
 81 760 51 
 81 767 -67 
 81 773 -89 
 81 777 99 
 81 788 -50 
 81 790 86 
 81 805 -27 
 81 809 -81 
 81 810 30 
 81 819 78 
 81 838 22 
 81 845 -88 
 81 846 -31 
 81 849 -92 
 81 893 -99 
 81 906 -57 
 81 919 14 
 81 921 77 
 81 932 -97 
 81 941 -54 
 81 950 57 
 81 952 1 
 81 958 60 
 81 968 -75 
 81 970 59 
 81 984 -25 
 82 92 19 
 82 100 49 
 82 105 -68 
 82 107 25 
 82 128 -36 
 82 153 95 
 82 157 20 
 82 159 56 
 82 161 -36 
 82 162 -15 
 82 179 -91 
 82 180 -48 
 82 183 -50 
 82 199 -98 
 82 210 51 
 82 227 6 
 82 230 48 
 82 240 72 
 82 291 53 
 82 300 52 
 82 304 -95 
 82 309 97 
 82 312 11 
 82 314 52 
 82 315 15 
 82 320 -21 
 82 321 10 
 82 323 -7 
 82 343 73 
 82 353 14 
 82 364 -53 
 82 381 -70 
 82 386 19 
 82 387 3 
 82 391 -76 
 82 401 46 
 82 407 49 
 82 431 -10 
 82 436 59 
 82 448 -79 
 82 473 8 
 82 479 57 
 82 488 46 
 82 491 79 
 82 507 -49 
 82 532 -4 
 82 535 -84 
 82 548 -34 
 82 561 68 
 82 579 -76 
 82 591 -40 
 82 593 -18 
 82 596 28 
 82 597 -5 
 82 607 -42 
 82 650 -39 
 82 665 55 
 82 666 -42 
 82 674 -75 
 82 677 -83 
 82 678 -79 
 82 684 70 
 82 696 -23 
 82 698 34 
 82 709 73 
 82 711 63 
 82 715 90 
 82 727 95 
 82 731 90 
 82 732 -8 
 82 757 35 
 82 760 -41 
 82 788 55 
 82 825 -90 
 82 827 -16 
 82 835 -11 
 82 836 61 
 82 837 -87 
 82 873 35 
 82 875 -39 
 82 889 -29 
 82 894 -80 
 82 912 85 
 82 920 80 
 82 941 -93 
 82 946 12 
 82 963 66 
 82 969 -37 
 82 975 -62 
 82 993 72 
 83 95 -40 
 83 126 -21 
 83 137 -48 
 83 178 80 
 83 191 -58 
 83 198 49 
 83 205 -49 
 83 207 -73 
 83 211 1 
 83 213 23 
 83 215 34 
 83 217 45 
 83 221 -22 
 83 225 -36 
 83 240 -56 
 83 241 -60 
 83 246 21 
 83 262 -9 
 83 270 47 
 83 302 19 
 83 308 -5 
 83 310 -49 
 83 320 91 
 83 321 -90 
 83 349 -74 
 83 360 96 
 83 361 -37 
 83 445 54 
 83 458 -54 
 83 461 90 
 83 468 -25 
 83 478 -37 
 83 515 -88 
 83 530 46 
 83 536 60 
 83 537 30 
 83 564 10 
 83 566 -76 
 83 574 -80 
 83 576 -16 
 83 586 2 
 83 611 25 
 83 653 -37 
 83 661 -97 
 83 687 -97 
 83 688 -92 
 83 704 -79 
 83 711 30 
 83 715 10 
 83 722 -4 
 83 724 -16 
 83 761 25 
 83 770 24 
 83 779 -25 
 83 784 -95 
 83 813 95 
 83 824 -29 
 83 827 46 
 83 835 -87 
 83 895 46 
 83 924 -1 
 83 935 63 
 83 937 -85 
 83 939 -37 
 83 940 -13 
 83 951 79 
 83 957 74 
 83 974 -87 
 83 975 -58 
 83 997 -77 
 83 998 63 
 84 92 -66 
 84 111 50 
 84 114 -30 
 84 121 48 
 84 126 -98 
 84 130 -73 
 84 137 -85 
 84 144 -7 
 84 162 -32 
 84 165 -79 
 84 195 -51 
 84 199 96 
 84 210 81 
 84 221 68 
 84 225 1 
 84 237 -67 
 84 244 -85 
 84 257 17 
 84 259 93 
 84 264 47 
 84 266 25 
 84 273 -55 
 84 284 40 
 84 299 38 
 84 301 -80 
 84 302 -70 
 84 305 -29 
 84 317 64 
 84 324 100 
 84 346 -87 
 84 348 64 
 84 355 -58 
 84 358 62 
 84 360 -35 
 84 363 -43 
 84 388 38 
 84 399 91 
 84 400 -71 
 84 407 26 
 84 430 13 
 84 434 67 
 84 449 49 
 84 457 -37 
 84 460 -5 
 84 470 -55 
 84 471 59 
 84 519 20 
 84 524 -15 
 84 525 54 
 84 526 -33 
 84 528 -3 
 84 531 -62 
 84 538 31 
 84 543 2 
 84 550 -74 
 84 556 25 
 84 560 57 
 84 563 77 
 84 567 80 
 84 576 -22 
 84 581 -12 
 84 584 -15 
 84 602 12 
 84 642 92 
 84 648 -22 
 84 650 -83 
 84 654 46 
 84 656 50 
 84 657 -16 
 84 661 50 
 84 665 79 
 84 668 62 
 84 671 69 
 84 696 68 
 84 699 -98 
 84 715 -98 
 84 718 92 
 84 725 54 
 84 727 40 
 84 739 91 
 84 746 37 
 84 747 -42 
 84 749 -44 
 84 761 -16 
 84 765 72 
 84 766 -6 
 84 781 -36 
 84 783 -44 
 84 819 -36 
 84 828 85 
 84 835 89 
 84 846 -90 
 84 855 -93 
 84 859 -98 
 84 877 -12 
 84 895 -86 
 84 904 43 
 84 913 48 
 84 925 50 
 84 940 2 
 84 952 -98 
 84 976 39 
 84 978 47 
 85 95 -72 
 85 96 -4 
 85 105 -32 
 85 106 3 
 85 145 -52 
 85 150 -86 
 85 152 -60 
 85 154 -5 
 85 159 11 
 85 161 18 
 85 215 57 
 85 221 25 
 85 228 79 
 85 233 85 
 85 239 -20 
 85 247 44 
 85 256 26 
 85 266 54 
 85 274 79 
 85 284 -60 
 85 289 -82 
 85 293 -48 
 85 298 -55 
 85 300 -14 
 85 301 -86 
 85 310 -82 
 85 311 -58 
 85 321 -35 
 85 323 -80 
 85 329 47 
 85 337 63 
 85 348 -59 
 85 351 -51 
 85 365 10 
 85 366 -44 
 85 372 28 
 85 376 32 
 85 377 -98 
 85 388 -98 
 85 399 -16 
 85 400 4 
 85 409 -54 
 85 416 40 
 85 434 32 
 85 458 25 
 85 463 -97 
 85 473 68 
 85 489 -91 
 85 512 92 
 85 514 5 
 85 533 100 
 85 535 -17 
 85 537 -35 
 85 574 -76 
 85 580 91 
 85 599 -10 
 85 606 58 
 85 651 -73 
 85 668 2 
 85 675 20 
 85 677 76 
 85 681 -32 
 85 696 80 
 85 704 -62 
 85 711 -46 
 85 713 25 
 85 717 26 
 85 725 77 
 85 748 69 
 85 752 -53 
 85 764 -46 
 85 772 -91 
 85 789 30 
 85 793 42 
 85 796 -93 
 85 850 58 
 85 855 36 
 85 871 100 
 85 878 100 
 85 881 -17 
 85 889 -58 
 85 890 -32 
 85 910 -71 
 85 923 87 
 85 925 -36 
 85 927 3 
 85 928 5 
 85 961 -66 
 85 962 -3 
 85 964 -77 
 85 972 47 
 85 982 91 
 85 986 -28 
 86 103 -59 
 86 105 54 
 86 111 -7 
 86 115 48 
 86 120 24 
 86 144 -64 
 86 170 11 
 86 174 56 
 86 177 72 
 86 192 12 
 86 203 16 
 86 211 53 
 86 217 -52 
 86 239 12 
 86 242 30 
 86 252 69 
 86 277 -13 
 86 292 84 
 86 293 75 
 86 320 -30 
 86 323 28 
 86 328 9 
 86 344 71 
 86 353 35 
 86 397 52 
 86 407 42 
 86 411 66 
 86 439 39 
 86 467 87 
 86 470 -83 
 86 479 -58 
 86 481 -17 
 86 484 -43 
 86 492 78 
 86 502 -44 
 86 504 19 
 86 516 72 
 86 517 77 
 86 531 -64 
 86 551 -24 
 86 553 17 
 86 556 -22 
 86 560 -20 
 86 562 -67 
 86 568 -77 
 86 573 86 
 86 631 1 
 86 635 13 
 86 638 18 
 86 652 -69 
 86 653 6 
 86 671 -30 
 86 685 15 
 86 690 -31 
 86 696 15 
 86 732 96 
 86 759 87 
 86 767 -91 
 86 789 94 
 86 795 -31 
 86 803 -73 
 86 807 -28 
 86 826 11 
 86 858 16 
 86 880 77 
 86 884 -74 
 86 885 47 
 86 893 -51 
 86 903 39 
 86 921 -47 
 86 934 -33 
 86 946 19 
 86 965 5 
 86 974 49 
 86 977 59 
 86 979 -33 
 86 995 -68 
 86 998 12 
 87 87 59 
 87 88 61 
 87 90 -43 
 87 94 31 
 87 100 -79 
 87 122 65 
 87 127 40 
 87 132 -24 
 87 170 49 
 87 177 -75 
 87 182 43 
 87 189 2 
 87 200 2 
 87 203 -87 
 87 213 -85 
 87 245 -22 
 87 262 -63 
 87 264 18 
 87 270 -94 
 87 272 16 
 87 304 -47 
 87 317 90 
 87 318 -27 
 87 324 -14 
 87 334 -11 
 87 340 51 
 87 345 4 
 87 349 -48 
 87 353 64 
 87 370 23 
 87 375 -81 
 87 422 76 
 87 489 72 
 87 498 7 
 87 500 89 
 87 509 -47 
 87 512 -43 
 87 516 -29 
 87 529 50 
 87 531 43 
 87 535 70 
 87 549 -70 
 87 561 81 
 87 573 -7 
 87 575 58 
 87 600 -87 
 87 632 30 
 87 640 -78 
 87 642 -6 
 87 652 50 
 87 679 -88 
 87 683 -7 
 87 732 69 
 87 740 9 
 87 749 -56 
 87 760 83 
 87 767 -14 
 87 780 92 
 87 789 1 
 87 805 29 
 87 824 81 
 87 833 -39 
 87 875 -26 
 87 879 10 
 87 889 81 
 87 912 -44 
 87 922 21 
 87 925 9 
 87 941 -7 
 87 944 -70 
 87 947 -40 
 87 984 -97 
 87 988 71 
 88 93 -24 
 88 100 -24 
 88 104 -73 
 88 106 87 
 88 123 -48 
 88 135 -68 
 88 136 56 
 88 145 29 
 88 146 92 
 88 147 23 
 88 150 60 
 88 153 83 
 88 160 -93 
 88 161 -69 
 88 172 74 
 88 180 59 
 88 188 -37 
 88 195 9 
 88 198 35 
 88 234 -59 
 88 237 -90 
 88 252 -94 
 88 270 -12 
 88 273 -50 
 88 289 10 
 88 307 94 
 88 314 65 
 88 322 50 
 88 324 -45 
 88 351 -2 
 88 359 17 
 88 361 -25 
 88 374 -23 
 88 379 -69 
 88 383 -46 
 88 389 -31 
 88 390 2 
 88 391 -82 
 88 402 26 
 88 404 30 
 88 416 -85 
 88 422 -92 
 88 449 58 
 88 466 14 
 88 469 64 
 88 473 73 
 88 479 -61 
 88 494 -37 
 88 503 53 
 88 514 -17 
 88 521 99 
 88 523 -96 
 88 526 45 
 88 532 25 
 88 563 18 
 88 615 -71 
 88 629 -10 
 88 645 6 
 88 648 37 
 88 672 83 
 88 685 56 
 88 694 74 
 88 720 -41 
 88 732 93 
 88 743 87 
 88 751 -47 
 88 754 99 
 88 756 80 
 88 765 86 
 88 772 59 
 88 773 73 
 88 780 -60 
 88 801 82 
 88 810 14 
 88 813 53 
 88 832 47 
 88 841 89 
 88 843 -82 
 88 844 46 
 88 866 82 
 88 888 -87 
 88 900 -83 
 88 918 -38 
 88 919 -9 
 88 927 -18 
 88 952 -60 
 88 964 29 
 88 975 -93 
 88 989 -98 
 88 992 -35 
 88 998 96 
 89 89 97 
 89 94 -18 
 89 105 84 
 89 108 -7 
 89 118 -94 
 89 138 -79 
 89 147 24 
 89 154 19 
 89 170 53 
 89 182 -14 
 89 202 -51 
 89 215 92 
 89 220 -6 
 89 226 3 
 89 241 -9 
 89 261 -18 
 89 269 98 
 89 271 -20 
 89 278 85 
 89 284 46 
 89 288 -71 
 89 292 -48 
 89 295 49 
 89 309 -39 
 89 332 -9 
 89 353 -42 
 89 357 -99 
 89 363 67 
 89 371 -25 
 89 404 51 
 89 410 29 
 89 423 -78 
 89 450 -98 
 89 451 -43 
 89 454 28 
 89 464 -57 
 89 480 10 
 89 490 -35 
 89 491 26 
 89 512 64 
 89 515 15 
 89 517 27 
 89 523 3 
 89 530 -66 
 89 534 79 
 89 538 45 
 89 546 56 
 89 564 98 
 89 579 -7 
 89 599 46 
 89 606 32 
 89 621 91 
 89 653 -85 
 89 657 -19 
 89 661 -51 
 89 677 18 
 89 705 48 
 89 718 -25 
 89 720 97 
 89 723 34 
 89 724 -30 
 89 734 60 
 89 738 13 
 89 753 43 
 89 754 76 
 89 761 -11 
 89 784 12 
 89 795 -34 
 89 799 62 
 89 806 -96 
 89 835 -78 
 89 838 88 
 89 842 -31 
 89 848 95 
 89 850 80 
 89 851 42 
 89 854 -76 
 89 856 74 
 89 885 -28 
 89 900 -66 
 89 943 37 
 89 944 -77 
 89 950 -57 
 89 951 24 
 89 971 56 
 89 976 -38 
 89 997 80 
 89 998 -48 
 90 97 18 
 90 107 -64 
 90 119 57 
 90 125 25 
 90 126 -39 
 90 144 41 
 90 146 99 
 90 148 -37 
 90 159 97 
 90 175 -18 
 90 182 15 
 90 187 -10 
 90 211 79 
 90 236 38 
 90 246 -27 
 90 252 13 
 90 264 53 
 90 269 -89 
 90 296 -97 
 90 304 43 
 90 305 81 
 90 306 -94 
 90 316 -69 
 90 318 2 
 90 338 12 
 90 361 -21 
 90 369 98 
 90 374 93 
 90 382 62 
 90 388 17 
 90 391 -94 
 90 394 60 
 90 397 80 
 90 416 18 
 90 439 -17 
 90 470 14 
 90 489 -98 
 90 505 -45 
 90 514 -92 
 90 518 83 
 90 533 57 
 90 536 -46 
 90 543 -4 
 90 548 4 
 90 551 47 
 90 558 94 
 90 580 7 
 90 584 -15 
 90 596 74 
 90 608 -15 
 90 616 -81 
 90 617 60 
 90 631 -5 
 90 633 6 
 90 639 60 
 90 650 -9 
 90 652 11 
 90 660 -19 
 90 676 -12 
 90 683 47 
 90 690 99 
 90 698 23 
 90 706 88 
 90 720 -66 
 90 727 -66 
 90 730 41 
 90 737 -79 
 90 746 -92 
 90 747 -42 
 90 769 20 
 90 797 40 
 90 799 9 
 90 809 98 
 90 816 59 
 90 822 65 
 90 823 -39 
 90 824 -88 
 90 827 -72 
 90 828 78 
 90 850 89 
 90 861 -25 
 90 869 -83 
 90 875 35 
 90 887 -64 
 90 905 11 
 90 906 -14 
 90 911 -1 
 90 916 -83 
 90 922 -75 
 90 942 -37 
 90 954 -67 
 90 994 -56 
 90 999 -54 
 91 95 -79 
 91 96 45 
 91 100 -22 
 91 104 92 
 91 107 88 
 91 122 100 
 91 124 -85 
 91 131 -45 
 91 143 -37 
 91 145 72 
 91 168 -76 
 91 169 -83 
 91 184 6 
 91 185 -42 
 91 198 -1 
 91 208 63 
 91 224 100 
 91 226 -25 
 91 230 21 
 91 234 46 
 91 238 -54 
 91 242 -75 
 91 248 2 
 91 266 -82 
 91 270 24 
 91 276 -21 
 91 279 58 
 91 281 99 
 91 285 -82 
 91 301 47 
 91 306 -54 
 91 357 -43 
 91 364 -9 
 91 372 -52 
 91 374 -85 
 91 389 -77 
 91 392 -58 
 91 415 41 
 91 424 7 
 91 439 74 
 91 442 54 
 91 448 -48 
 91 461 99 
 91 480 56 
 91 495 -82 
 91 497 -71 
 91 516 -54 
 91 530 81 
 91 531 -19 
 91 535 79 
 91 539 60 
 91 546 93 
 91 553 -4 
 91 560 -78 
 91 564 -77 
 91 573 -85 
 91 596 -19 
 91 623 37 
 91 630 4 
 91 644 -18 
 91 654 11 
 91 658 39 
 91 661 22 
 91 665 94 
 91 685 7 
 91 701 -69 
 91 704 2 
 91 731 86 
 91 735 -92 
 91 736 13 
 91 759 11 
 91 782 54 
 91 783 36 
 91 784 19 
 91 789 67 
 91 797 1 
 91 813 -13 
 91 841 40 
 91 848 47 
 91 858 53 
 91 860 39 
 91 876 -68 
 91 881 49 
 91 884 85 
 91 897 27 
 91 902 -15 
 91 905 6 
 91 923 97 
 91 939 77 
 91 947 -61 
 91 955 76 
 91 962 -15 
 91 965 44 
 91 982 -37 
 91 990 24 
 91 994 75 
 92 114 -82 
 92 115 69 
 92 135 39 
 92 139 91 
 92 149 72 
 92 163 -1 
 92 167 -77 
 92 172 -27 
 92 174 33 
 92 187 -29 
 92 193 69 
 92 205 -79 
 92 230 -89 
 92 239 -37 
 92 252 -88 
 92 255 22 
 92 258 54 
 92 280 66 
 92 307 -95 
 92 318 96 
 92 325 64 
 92 338 -62 
 92 342 -96 
 92 357 -42 
 92 361 99 
 92 379 -72 
 92 380 -7 
 92 381 -3 
 92 407 85 
 92 413 -3 
 92 416 -9 
 92 440 -1 
 92 445 47 
 92 447 -61 
 92 452 -92 
 92 455 67 
 92 459 -70 
 92 468 100 
 92 493 86 
 92 506 48 
 92 534 -45 
 92 542 98 
 92 543 -55 
 92 563 -34 
 92 565 -30 
 92 570 -9 
 92 574 51 
 92 575 -22 
 92 577 73 
 92 579 12 
 92 587 81 
 92 588 38 
 92 603 -26 
 92 612 -20 
 92 619 -84 
 92 623 68 
 92 625 18 
 92 634 -28 
 92 661 -36 
 92 665 -64 
 92 674 -62 
 92 680 51 
 92 695 61 
 92 709 28 
 92 717 3 
 92 718 74 
 92 720 27 
 92 724 82 
 92 729 82 
 92 737 -5 
 92 745 47 
 92 755 -22 
 92 767 86 
 92 769 -38 
 92 779 99 
 92 797 17 
 92 810 -87 
 92 811 -3 
 92 871 -10 
 92 889 -62 
 92 893 44 
 92 895 76 
 92 906 -74 
 92 927 100 
 92 931 -50 
 92 937 20 
 92 946 37 
 92 950 96 
 92 951 -27 
 92 960 -62 
 92 969 -35 
 92 974 10 
 92 978 99 
 92 983 45 
 92 990 -43 
 92 993 2 
 92 996 -9 
 93 113 13 
 93 118 -33 
 93 135 26 
 93 149 -77 
 93 152 -61 
 93 167 93 
 93 177 -15 
 93 190 44 
 93 196 -62 
 93 209 36 
 93 237 71 
 93 250 19 
 93 265 -13 
 93 294 -2 
 93 314 26 
 93 318 63 
 93 319 18 
 93 327 25 
 93 331 -61 
 93 333 62 
 93 344 -84 
 93 374 -8 
 93 393 -63 
 93 394 92 
 93 397 -42 
 93 405 63 
 93 424 -49 
 93 457 35 
 93 464 88 
 93 478 -24 
 93 481 -53 
 93 492 -44 
 93 507 -10 
 93 511 63 
 93 516 83 
 93 527 -18 
 93 529 -37 
 93 543 88 
 93 558 -28 
 93 573 25 
 93 580 85 
 93 584 30 
 93 591 -45 
 93 609 96 
 93 610 -35 
 93 611 -25 
 93 614 56 
 93 634 38 
 93 645 -17 
 93 652 -31 
 93 663 83 
 93 693 -15 
 93 697 26 
 93 700 12 
 93 701 24 
 93 726 67 
 93 728 -64 
 93 729 70 
 93 733 39 
 93 752 56 
 93 756 11 
 93 757 -52 
 93 773 -80 
 93 786 88 
 93 796 -35 
 93 814 26 
 93 840 33 
 93 893 -35 
 93 895 -81 
 93 907 -40 
 93 908 -3 
 93 912 65 
 93 914 56 
 93 917 -60 
 93 923 -9 
 93 924 -73 
 93 926 49 
 93 927 -41 
 93 940 -38 
 93 945 -94 
 93 951 77 
 93 963 -49 
 93 968 31 
 93 973 -95 
 93 978 -1 
 93 983 28 
 93 984 -15 
 94 110 -28 
 94 115 -19 
 94 145 -82 
 94 150 -87 
 94 154 23 
 94 163 -91 
 94 189 -24 
 94 191 -87 
 94 197 49 
 94 213 92 
 94 214 -9 
 94 218 6 
 94 229 19 
 94 234 99 
 94 244 -79 
 94 245 71 
 94 247 43 
 94 255 68 
 94 263 9 
 94 266 -39 
 94 268 -21 
 94 275 74 
 94 277 -80 
 94 291 -31 
 94 315 -96 
 94 321 -87 
 94 322 35 
 94 334 71 
 94 341 43 
 94 342 29 
 94 348 38 
 94 356 57 
 94 377 -75 
 94 380 -2 
 94 393 65 
 94 395 -6 
 94 396 34 
 94 398 -18 
 94 424 55 
 94 450 34 
 94 452 -46 
 94 453 -77 
 94 456 -66 
 94 463 -9 
 94 466 -16 
 94 467 2 
 94 470 -37 
 94 475 80 
 94 513 -23 
 94 519 -36 
 94 540 58 
 94 548 41 
 94 554 -70 
 94 557 -28 
 94 565 81 
 94 568 93 
 94 580 80 
 94 584 -70 
 94 589 25 
 94 593 -18 
 94 597 82 
 94 599 -66 
 94 605 20 
 94 608 14 
 94 614 -51 
 94 632 58 
 94 680 21 
 94 686 34 
 94 691 -49 
 94 701 -84 
 94 714 -36 
 94 725 79 
 94 740 11 
 94 771 -85 
 94 781 21 
 94 785 73 
 94 805 32 
 94 822 41 
 94 829 -37 
 94 838 -51 
 94 854 -7 
 94 858 97 
 94 860 -55 
 94 910 9 
 94 917 -13 
 94 922 53 
 94 925 -95 
 94 929 -6 
 94 933 39 
 94 959 87 
 94 960 58 
 94 961 -21 
 94 971 -65 
 94 973 6 
 94 974 35 
 94 981 60 
 94 991 -81 
 94 995 52 
 95 97 -87 
 95 103 30 
 95 113 67 
 95 136 -30 
 95 171 63 
 95 181 -74 
 95 182 -96 
 95 196 -71 
 95 198 -15 
 95 207 -8 
 95 212 42 
 95 238 93 
 95 240 43 
 95 244 -31 
 95 245 46 
 95 253 -42 
 95 258 -57 
 95 259 -18 
 95 263 3 
 95 264 40 
 95 267 79 
 95 272 19 
 95 273 -42 
 95 288 6 
 95 311 -77 
 95 322 -11 
 95 331 -93 
 95 333 14 
 95 341 -38 
 95 346 17 
 95 349 -10 
 95 352 -2 
 95 356 -72 
 95 374 90 
 95 377 -49 
 95 380 32 
 95 381 -92 
 95 382 96 
 95 386 48 
 95 387 -76 
 95 394 -6 
 95 398 35 
 95 412 -64 
 95 419 92 
 95 420 47 
 95 432 71 
 95 486 79 
 95 490 32 
 95 499 32 
 95 516 -7 
 95 520 19 
 95 538 11 
 95 563 66 
 95 572 41 
 95 584 -15 
 95 589 -45 
 95 591 -8 
 95 595 -28 
 95 602 44 
 95 641 -3 
 95 663 48 
 95 667 -3 
 95 672 54 
 95 702 22 
 95 725 49 
 95 726 87 
 95 728 17 
 95 729 -21 
 95 743 88 
 95 772 73 
 95 782 -42 
 95 785 19 
 95 793 -41 
 95 800 -49 
 95 809 42 
 95 813 -61 
 95 819 -86 
 95 836 29 
 95 886 -14 
 95 887 -8 
 95 888 27 
 95 902 -41 
 95 916 -4 
 95 917 -36 
 95 942 -89 
 95 945 25 
 95 946 18 
 95 963 -79 
 95 970 -99 
 95 980 82 
 95 986 -71 
 95 989 92 
 95 997 -80 
 96 96 97 
 96 129 -27 
 96 149 -93 
 96 154 56 
 96 156 -94 
 96 189 -4 
 96 202 -11 
 96 220 -10 
 96 227 31 
 96 228 -41 
 96 248 9 
 96 261 84 
 96 263 33 
 96 281 -93 
 96 286 70 
 96 289 -33 
 96 303 -92 
 96 304 -26 
 96 320 -29 
 96 326 -11 
 96 331 16 
 96 369 -58 
 96 377 37 
 96 385 -66 
 96 392 10 
 96 404 17 
 96 408 -81 
 96 413 75 
 96 430 -91 
 96 452 -13 
 96 473 -47 
 96 481 52 
 96 497 -33 
 96 506 -11 
 96 514 -39 
 96 530 48 
 96 539 63 
 96 553 1 
 96 566 40 
 96 572 -40 
 96 577 31 
 96 582 -34 
 96 584 22 
 96 585 -91 
 96 588 70 
 96 609 91 
 96 616 45 
 96 621 28 
 96 628 34 
 96 641 32 
 96 652 -5 
 96 655 1 
 96 669 -50 
 96 676 -8 
 96 680 71 
 96 682 32 
 96 691 -36 
 96 696 -69 
 96 699 -83 
 96 701 -38 
 96 705 -65 
 96 726 -78 
 96 730 -66 
 96 736 -52 
 96 738 89 
 96 739 62 
 96 745 13 
 96 756 67 
 96 787 -90 
 96 799 -71 
 96 805 61 
 96 827 -84 
 96 834 15 
 96 847 -1 
 96 855 -17 
